,method,parameter,total_features,noise_level,noisy_score,score,features_names,feature_weights,feature_complexities
300,omp,7,13,0.5,0.9775075361952845,0.9999998637882306,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9986591666202387, 0.0008485177378376297, -0.0007365553840377921, -0.0009406658034103206, 0.00018564163056918577, -0.001126840425742485, 2.00046299599215]","[1, 1, 3, 3, 4, 4, 4]"
301,omp,8,13,0.5,0.9775075361952845,0.9999998637882306,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9986591666202387, 0.0008485177378376297, -0.0007365553840377921, -0.0009406658034103206, 0.00018564163056918577, -0.001126840425742485, 2.00046299599215]","[1, 1, 3, 3, 4, 4, 4]"
302,omp,9,13,0.5,0.9775075361952845,0.9999998637882306,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9986591666202387, 0.0008485177378376297, -0.0007365553840377921, -0.0009406658034103206, 0.00018564163056918577, -0.001126840425742485, 2.00046299599215]","[1, 1, 3, 3, 4, 4, 4]"
303,omp,1,13,1.0,0.8951175411183849,0.9776435742444824,"['Num[Exists(Star(on),Nominal(a))]']",[1.9668709526494872],[4]
304,omp,2,13,1.0,0.9156903550015179,0.9999993822993157,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0021755353974962, 1.999358486761309]","[1, 4]"
305,omp,3,13,1.0,0.9156910633174533,0.9999986092390769,"['Bool[holding]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0037451599055176, 0.013572973934127954, 1.9990075539279053]","[1, 4, 4]"
306,omp,4,13,1.0,0.9156914906704272,0.9999981428234911,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0044655766886936, 0.0037399518064985047, 0.012775262420905526, 1.9995469437039781]","[1, 3, 4, 4]"
307,omp,5,13,1.0,0.915691551868453,0.9999980760316005,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0043412736715915, -0.0010590626641838524, 0.004306624825614346, 0.013038567165444508, 1.999368904544656]","[1, 1, 3, 4, 4]"
308,omp,6,13,1.0,0.9156915859971241,0.9999980387833654,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0044014050864245, -0.001084307845661723, 0.004522091908925002, -0.001930863475385447, 0.01175875109189917, 1.9997719284910276]","[1, 1, 3, 4, 4, 4]"
309,omp,7,13,1.0,0.9156915891289608,0.9999980353652601,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0044384128265915, -0.001005134687143393, -0.00045522269280948814, 0.004550073928638298, -0.0019772278661275167, 0.01182613480715298, 1.9998242679195803]","[1, 1, 3, 3, 4, 4, 4]"
310,omp,8,13,1.0,0.9156915891289608,0.9999980353652601,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0044384128265915, -0.001005134687143393, -0.00045522269280948814, 0.004550073928638298, -0.0019772278661275167, 0.01182613480715298, 1.9998242679195803]","[1, 1, 3, 3, 4, 4, 4]"
311,omp,9,13,1.0,0.9156915891289608,0.9999980353652601,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0044384128265915, -0.001005134687143393, -0.00045522269280948814, 0.004550073928638298, -0.0019772278661275167, 0.01182613480715298, 1.9998242679195803]","[1, 1, 3, 3, 4, 4, 4]"
312,omp,1,14,0.0,0.9776440861356488,0.9776440861356488,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675829902403827],[4]
313,omp,2,14,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
314,omp,3,14,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
315,omp,4,14,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
316,omp,5,14,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
317,omp,6,14,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
318,omp,7,14,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
319,omp,8,14,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
320,omp,9,14,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
321,omp,1,14,0.25,0.9720290346975092,0.9776440746155649,"['Num[Exists(Star(on),Nominal(a))]']",[1.967536201282121],[4]
322,omp,2,14,0.25,0.9942725565929116,0.9999999859523545,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003362440944208, 1.9999641110698199]","[1, 4]"
323,omp,3,14,0.25,0.9942725956267431,0.9999999466949061,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0001392513950125, -0.0007507648228570036, 1.9997870048865973]","[1, 1, 4]"
324,omp,4,14,0.25,0.9942726141968788,0.9999999280183858,"['Bool[holding]', 'Num[ontable]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0000307114242306, -0.000752685761124376, 0.0012421396597214053, 1.9995639658520352]","[1, 1, 4, 4]"
325,omp,5,14,0.25,0.9942726187988935,0.9999999233900072,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0000995568410398, -0.0008583749611618023, 0.0004057653732935962, 0.001145480433864421, 1.9996126378474]","[1, 1, 3, 4, 4]"
326,omp,6,14,0.25,0.9942726204102229,0.9999999217694467,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0001562706368323, -0.0008662665609503265, 0.0003781705739894098, 0.001303767555591174, 0.0006792240807436497, 1.9995610227016243]","[1, 1, 3, 4, 4, 4]"
327,omp,7,14,0.25,0.9942726209727052,0.9999999212037421,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(ontable),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0001713261215182, -0.0008340573455207931, 0.0003895542160969852, 0.0012849055993724558, 0.0001851936446077044, 0.000706637116192398, 1.999582315422052]","[1, 1, 3, 4, 4, 4, 4]"
328,omp,8,14,0.25,0.9942726209727052,0.9999999212037421,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(ontable),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0001713261215182, -0.0008340573455207931, 0.0003895542160969852, 0.0012849055993724558, 0.0001851936446077044, 0.000706637116192398, 1.999582315422052]","[1, 1, 3, 4, 4, 4, 4]"
329,omp,9,14,0.25,0.9942726209727052,0.9999999212037421,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(ontable),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0001713261215182, -0.0008340573455207931, 0.0003895542160969852, 0.0012849055993724558, 0.0001851936446077044, 0.000706637116192398, 1.999582315422052]","[1, 1, 3, 4, 4, 4, 4]"
330,omp,1,14,0.5,0.9555960930679255,0.9776440557875165,"['Num[Exists(Star(on),Nominal(a))]']",[1.9674039086533894],[4]
331,omp,2,14,0.5,0.9774851102472594,0.999999956687732,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000761509926376, 1.9998456042877133]","[1, 4]"
332,omp,3,14,0.5,0.9774853583452413,0.9999997029117104,"['Bool[holding]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0011486026866006, 0.0034570851348257018, 1.9999325212873393]","[1, 4, 4]"
333,omp,4,14,0.5,0.9774854258523761,0.9999996338595885,"['Bool[holding]', 'Num[ontable]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0014892479648805, 0.0010473071837783573, 0.004045122284665464, 2.00019436636829]","[1, 1, 4, 4]"
334,omp,5,14,0.5,0.9774854999712855,0.9999995580443731,"['Bool[holding]', 'Num[ontable]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.001295440300479, 0.001071371627553305, 0.0025110830048769924, 0.004208389996026497, 1.9997541731555561]","[1, 1, 4, 4, 4]"
335,omp,6,14,0.5,0.9774855499835373,0.9999995068875269,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0010585322476275, 0.001413790711612341, -0.001349719363274577, 0.002827095681131874, 0.0041549416750066666, 1.9995897601858605]","[1, 1, 3, 4, 4, 4]"
336,omp,7,14,0.5,0.9774855512509025,0.9999995055911565,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0010974001522908, 0.0013893810668391129, -0.0013789940839739842, 0.0029692978780707395, 0.0006527656095852936, 0.004052361883558989, 1.9995350028035082]","[1, 1, 3, 4, 4, 4, 4]"
337,omp,8,14,0.5,0.9774855512509025,0.9999995055911565,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0010974001522908, 0.0013893810668391129, -0.0013789940839739842, 0.0029692978780707395, 0.0006527656095852936, 0.004052361883558989, 1.9995350028035082]","[1, 1, 3, 4, 4, 4, 4]"
338,omp,9,14,0.5,0.9774855512509025,0.9999995055911565,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0010974001522908, 0.0013893810668391129, -0.0013789940839739842, 0.0029692978780707395, 0.0006527656095852936, 0.004052361883558989, 1.9995350028035082]","[1, 1, 3, 4, 4, 4, 4]"
339,omp,1,14,1.0,0.8952976663529786,0.9776439935869927,"['Num[Exists(Star(on),Nominal(a))]']",[1.968183291624933],[4]
340,omp,2,14,1.0,0.9158157412439688,0.9999998631056031,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0014084120854996, 2.000645957892863]","[1, 4]"
341,omp,3,14,1.0,0.915815911684816,0.9999996768746048,"['Bool[holding]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0017400130172804, 0.002961493393180313, 2.00072041487327]","[1, 4, 4]"
342,omp,4,14,1.0,0.9158160304634375,0.9999995470919755,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0022164771419821, 0.0019915698523901982, 0.0033518552172220155, 2.0010064777675285]","[1, 3, 4, 4]"
343,omp,5,14,1.0,0.9158161129302272,0.9999994569852149,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0019409191218658, 0.0017667586590317847, 0.0027618896490218324, 0.003472504369529837, 2.0004834094724684]","[1, 3, 4, 4, 4]"
344,omp,6,14,1.0,0.9158162451632482,0.9999993125017304,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0023954166917968, 0.001335093385478757, 0.004285271267881204, 0.006805835706561439, 0.0025235334781297473, 1.999950725029171]","[1, 3, 4, 4, 4, 4]"
345,omp,7,14,1.0,0.9158162473652219,0.9999993100957592,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0024270818788945, 0.00021179255958410383, 0.0012387245411633473, 0.004287937693121782, 0.0066662087413685, 0.002643316749239701, 1.9999934637247776]","[1, 1, 3, 4, 4, 4, 4]"
346,omp,8,14,1.0,0.9158162473652219,0.9999993100957592,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0024270818788945, 0.00021179255958410383, 0.0012387245411633473, 0.004287937693121782, 0.0066662087413685, 0.002643316749239701, 1.9999934637247776]","[1, 1, 3, 4, 4, 4, 4]"
347,omp,9,14,1.0,0.9158162473652219,0.9999993100957592,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0024270818788945, 0.00021179255958410383, 0.0012387245411633473, 0.004287937693121782, 0.0066662087413685, 0.002643316749239701, 1.9999934637247776]","[1, 1, 3, 4, 4, 4, 4]"
348,omp,1,15,0.0,0.9776440861356488,0.9776440861356488,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675829902403856],[4]
349,omp,2,15,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
350,omp,3,15,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
351,omp,4,15,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
352,omp,5,15,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
353,omp,6,15,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
354,omp,7,15,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
355,omp,8,15,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
356,omp,9,15,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
357,omp,1,15,0.25,0.9720201345021171,0.9776440725563234,"['Num[Exists(Star(on),Nominal(a))]']",[1.967755397598969],[4]
358,omp,2,15,0.25,0.994261086556812,0.9999999829418689,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003944744427014, 2.000185195040437]","[1, 4]"
359,omp,3,15,0.25,0.9942610918985428,0.9999999775682902,"['Bool[holding]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000338146801421, 0.00050305629905573, 2.000172547349549]","[1, 4, 4]"
360,omp,4,15,0.25,0.994261093328259,0.9999999761300499,"['Bool[holding]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003103817372356, 0.0003457754958264583, 0.00048243491916966715, 2.0001111043804745]","[1, 4, 4, 4]"
361,omp,5,15,0.25,0.9942610937129779,0.9999999757430372,"['Bool[holding]', 'Num[ontable]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0002851893106235, -7.842464087538219e-05, 0.0003418422314538363, 0.0005267029927841681, 2.0000921957769107]","[1, 1, 4, 4, 4]"
362,omp,6,15,0.25,0.9942610938999132,0.9999999755549873,"['Bool[holding]', 'Num[ontable]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0002685822468116, -6.641019726395647e-05, 0.000290764712014036, 0.000488429009134966, -0.0002463400807916601, 2.0001115143208934]","[1, 1, 4, 4, 4, 4]"
363,omp,7,15,0.25,0.9942610940057942,0.9999999754484751,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0002593752338058, -5.187332866974375e-05, -6.215634664987629e-05, 0.00031055507644113024, 0.0004948150467159683, -0.0002210799954481395, 2.0001019619352465]","[1, 1, 3, 4, 4, 4, 4]"
364,omp,8,15,0.25,0.9942610940057942,0.9999999754484751,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0002593752338058, -5.187332866974375e-05, -6.215634664987629e-05, 0.00031055507644113024, 0.0004948150467159683, -0.0002210799954481395, 2.0001019619352465]","[1, 1, 3, 4, 4, 4, 4]"
365,omp,9,15,0.25,0.9942610940057942,0.9999999754484751,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0002593752338058, -5.187332866974375e-05, -6.215634664987629e-05, 0.00031055507644113024, 0.0004948150467159683, -0.0002210799954481395, 2.0001019619352465]","[1, 1, 3, 4, 4, 4, 4]"
366,omp,1,15,0.5,0.9556610907088536,0.9776440552309058,"['Num[Exists(Star(on),Nominal(a))]']",[1.9676676580730286],[4]
367,omp,2,15,0.5,0.977508149256522,0.9999999688801462,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999019077094531, 2.000081487973897]","[1, 4]"
368,omp,3,15,0.5,0.9775082941386998,0.9999998206524991,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003587338791409, 0.0021023472179939515, 2.0003731023184828]","[1, 3, 4]"
369,omp,4,15,0.5,0.9775083946310281,0.999999717839706,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0009040000183582, 0.001969865972509101, 0.004963997648215122, 2.0002263805129448]","[1, 3, 4, 4]"
370,omp,5,15,0.5,0.9775084851053019,0.999999625276294,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0007576679607968, -0.0012467502587594718, 0.0026369650565459626, 0.005273965386186085, 2.000016789168201]","[1, 1, 3, 4, 4]"
371,omp,6,15,0.5,0.9775085026663759,0.9999996073097179,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0006763870464594, -0.0014290853786905024, 0.0010404080991083691, 0.0025848371557064815, 0.005049724305952903, 1.999919285679549]","[1, 1, 3, 3, 4, 4]"
372,omp,7,15,0.5,0.977508507942134,0.9999996019121375,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000702880383541, -0.0014308036447415436, 0.0009952054639978019, 0.0026693807242993634, -0.0007373240613767412, 0.004570753341916871, 2.0000774215865804]","[1, 1, 3, 3, 4, 4, 4]"
373,omp,8,15,0.5,0.977508507942134,0.9999996019121375,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000702880383541, -0.0014308036447415436, 0.0009952054639978019, 0.0026693807242993634, -0.0007373240613767412, 0.004570753341916871, 2.0000774215865804]","[1, 1, 3, 3, 4, 4, 4]"
374,omp,9,15,0.5,0.977508507942134,0.9999996019121375,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(clear),Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000702880383541, -0.0014308036447415436, 0.0009952054639978019, 0.0026693807242993634, -0.0007373240613767412, 0.004570753341916871, 2.0000774215865804]","[1, 1, 3, 3, 4, 4, 4]"
375,omp,1,15,1.0,0.895002689069178,0.9776439373196477,"['Num[Exists(Star(on),Nominal(a))]']",[1.968150973696115],[4]
376,omp,2,15,1.0,0.9155123870409934,0.9999998102891812,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0013525020285376, 2.000611827527182]","[1, 4]"
377,omp,3,15,1.0,0.9155125789730352,0.9999996005137508,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0013404471772136, -0.0032824424875850487, 2.0007792221329237]","[1, 3, 4]"
378,omp,4,15,1.0,0.9155126446004465,0.9999995287851415,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Exists(Star(on),Nominal(a))]']","[1.001017673764156, -0.0028949188456972117, -0.0014919763185801992, 2.0005525091563046]","[1, 3, 3, 4]"
